Key	Value
[NAME]来到虫谷之中，突然感到山谷中隐约有什么东西在呼唤自己。[NAME]随着呼唤一路前行，终于在虫谷深处一片漆黑如墨的深潭中找到一柄锈蚀的宝剑。	[NAME] arrived at Wormwrought Valley and suddenly felt something faint calling out. [NAME] followed the faint feeling calling out and in a pool in the heart of Wormwrought Valley, a rusted sword was found.
当[NAME]用手触碰宝剑的同时，九天震动，北斗星辉如瀑布一般劈开虫谷上空的妖云，汇聚到宝剑上。剑上星辉闪耀，闪现两个古篆：洞心。	As [NAME] laid a finger on the sword, the sky seemed to shake, the Grand Chariot seemed to fall like a waterfall onto the valley, coalescing on the sword. The starlight flashed on two ancient seal characters: Cave heart.
洞心	Cave heart
昔日混元祖师随身至宝，失落于虫谷之中千年。	In the past, the master of Mixed Elements had this treasure upon his person and then it became lost in this Wormwrought Valley for millenia.
[NAME]进入虫谷之中，苦苦寻觅，奈何毫无线索，只能无奈离去。	[NAME] entered the Wormwrought Valley and searched arduously, but could turn up no clues and so left defeatedly.
[NAME]刚潜入潭水中就感到自己身体内有什么东西觉醒了。仿佛是太古的记忆，[NAME]听从本能迅速下潜。不知过了多久，[NAME]来到潭底，发现潭底有一颗巨大的石球。	[NAME] had just entered the water when a feeling that something inside had awoken. Like an primordial memory, [NAME] followed his instinct and dove in. All conception of time seemed to be lost, [NAME] finally reached the bottom of the pool and discovered a huge stone ball.
[NAME]用神念包裹石球，石球表面渐渐裂开，竟然是一颗巨大的玄牝珠。这颗妖丹似乎对[NAME]的气息充满好感，自动投入[NAME]紫府之中。这时[NAME]才发现，自己身体仿佛焕然一新，潜藏在身体中的龙之血脉觉醒了。	[NAME] wrapped the stone ball up and the cracks spread on its surface and suddenly a huge Reverie Orb appeared. This demonic pill had favorable effects on [NAME]'s Qi, it automatically merged with [NAME]. [NAME] discovered that it was as if had been reborn anew, the blood of the dragon had been awoken.
龙珠	Dragon Pearl
疑似太古祖龙遗留下来的妖丹，沉于毒龙潭底不知多少岁月。	Who knows how long the pill had been sitting at the bottom of Poison Dragon Lake and who knows where it truly came from.
[NAME]潜入毒龙潭中，但是下潜到千米深度，潭水中阴寒的力量就让[NAME]无法忍耐了。	[NAME] dove into Poison Dragon Lake and upon reaching a depth of 1 km found that the cold was too much for [NAME] to bear.
[NAME]仔细查找了炼丹峰医仙洞府的遗迹，身为炼丹宗师的敏锐让[IT]发现了一丝异常。[NAME]发现炼丹峰上仙灵草的长势略有细微不同，其中有一部分沿着一道非常工整的脉络生长的稍微茂盛一些。	[NAME] carefully searched the remains of the Cave Mansion at Alchemist's Peak. As an alchemist, [IT] discovered something out of the ordinary. [NAME] discovered that the sites upon which the Immortal Spirit Herb grows on Alchemist's Peak were slightly different. There were some growing along a vein that were more lush and verdant that the rest.
[NAME]顺着脉络研究，终于在炼丹峰山脚下的一座洞窟中发现了一间密室。密室之中是一间炼丹室，其中事物大多腐朽，只有一册玉书与三葫芦丹药保存完好。	[NAME] searched along the vein and finally found a secret room in a Cave at the base of Alchemist's Peak. There was an Alchemist's lab in the secret room, most of the items therein had rotted long ago, but there was a jade book and three gourds of Elixir still intact.
[NAME]翻遍了炼丹峰，甚至用神念渗透地层百米，都无法查到一点蛛丝马迹，只能无功而返。	[NAME] searched all around Alchemist's Peak, but despite all of the effort expended couldn't find a thing and so had to give up and leave.
[NAME]进入火穴之中，往地下深处一路前进。四周温度很快超过了正常修行者所能忍受的极限，多亏[NAME]另有奇遇，得以忍耐此等炼狱。	[NAME] entered the Blazenest and proceeded down underground. The temperature quickly surpassed the limit of what normal cultivator could bear, luckily [NAME] was able to bear it.
随着下行深度加深，已经逐渐接近地火层。[NAME]也逐渐无法抵抗此等酷热，就在此时，[NAME]终于发现一大块星髓镶嵌在岩壁上，四周更长满了神药朱果。看来火穴是陨星坠落之地的传言果然有几分真实。[NAME]将宝物收好，赶忙离开了火穴。	As the Law continued deeper and deeper, fire began to appear. The intense heat was becoming unbearable, fortunately it was just then that [NAME] found a lumina core and crimson fruits along the walls. By the looks of it the Blazenest was indeed the place where the meteorite crashed as the rumors said. [NAME] packed the treasure up and hurried on out of the Blazenest.
[NAME]深入火穴，但最终还是无法忍耐其中炙热之高温，只能离去。	[NAME] proceeded deep into the Blazenest, but eventually found the heat unbearable and so had to turn back and leave.
[NAME]潜入天池，按照地图搜索洞府入口。但似乎是千年来底壳变动，图上标注的入口竟然早已失去踪迹。就在[NAME]准备放弃时，从旁边湖底的淤泥里突然窜出一群银白色的小鱼。[NAME]心中一动。仔细查看了小鱼游出的地方，竟然发现一条隐藏的通风阵法。	[NAME] dove into the Celestial Pool and searched for the entrance to the Cave Mansion marked on the map. Unfortunately, changes over time had made it so that the entrance was no longer where it was marked on the map. Just as [NAME] was about to give up,  a school of silvery fish appeared from the bottom of the lake. [NAME] sensed a change. After observing the school of fish, it turned out that there was a hidden passage.
[NAME]顺着通风口潜入，发现了一个密封的储存间，似乎是昔日神农洞府幸存下来的一部分，其中藏物大多已经腐朽，只留下五只玉匣保存完好。[NAME]收起宝物，满意离去。	[NAME] followed the passage and discovered a sealed room, that appeared to be a part of the Cave Mansion, and although most of what was stored there had rotted long ago, there were five jade chest that were still intact. [NAME] packed the treasure away and left.
[NAME]潜入天池，按照地图搜索洞府入口。但似乎是千年来底壳变动，图上标注的入口竟然早已失去踪迹。只得无奈作罢。	[NAME] dove into the Celestial Pool and searched for the entrance to the Cave Mansion marked on the map. Unfortunately, changes over time had made it so that the entrance was no longer where it was marked on the map. There was no choice but to give up.
按照记载的秘法沟通了天魔。[NAME]意识深处传出不可名状的声音，不知过了多久，[NAME]才终于清醒过来。他发现他的记忆中多了一篇奇异文字写成的功法。而[IT]惊讶的发现自己居然完全可以看懂这些文字。	A Celestial Demon was contacted according to the Secret Law recorded. [NAME] realized there was an unspeakable sound emanating from some place deeper for who knows how long. [NAME] eventually snapped out of it. He found that there was an extra Law that had been written in odd characters. What's more [IT] surprisingly was actually be able to read the characters.
[NAME]率先奔向藏经阁，惊喜的发现密室的禁制并没有被毁坏。[NAME]心怀激动的打开密室，心中庆幸太一门五峰传承不绝。	[NAME] took the lead in rushing to the Manual Pavilion and was surprised to find that the seal on the secret chamber hadn't been destroyed. [NAME] opened the secret room full of excitement and found that the Five Peaks of the Taiyi Sect had continued to be passed down.
[NAME]收好功法，决定再四处看看，找一些线索。	[NAME] put away the manual, and continued to look around for clues.
[NAME]小心翼翼的搜索了太一遗迹，并没有发现什么线索。只是在路过门前广场的[color=#0F0F0F]灵石塔[/color]时，突然察觉塔中似乎有什么不对。就在此刻，一道强烈的气息从天边出现，竟然好似直奔太一门遗迹而来。[NAME]不及细查，连忙离开遗迹，暗中潜伏起来，看看前来的到底是什么人。	[NAME] carefully searched the Taiyi relics, but didn't find any clues. However, while passing the [color=#0F0F0F]Spiritstone Pagoda[/color], it seemed that there was something off. Just then, an intense aura appeared in the sky and rushed toward the ruins of Taiyi Sect. Having no time to check what it exactly was, [NAME] retreated form the ruins and hid to see who it was.
